[12:01:55] [info] Shaddock: Creating window Shaddock Editor (1280, 720)
[12:01:56] [info] Shaddock: OpenGL Information:
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:12] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:13] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:14] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:15] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:16] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:17] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:18] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:19] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:20] [warning] Shaddock: PixelData = 1036831949
[12:06:21] [warning] Shaddock: PixelData = 1036831949
